STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,ADDRES_M,CITY_M,ZIP_M,ZIP4_M,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,F_POPLSA,POPU_UND,CENTLIB,F_CENLIB,BRANLIB,F_BRLIB,BKMOB,F_BKMOB,MASTER,F_MASTER,LIBRARIA,F_LIBRAR,OTHPAID,F_OTHSTF,TOTSTAFF,F_TOTSTF,LOCGVT,F_LOCGVT,STGVT,F_STGVT,FEDGVT,F_FEDGVT,OTHINCM,F_OTHINC,TOTINCM,F_TOTINC,SALARIES,F_SALX,BENEFIT,F_BENX,STAFFEXP,F_TOSTFX,PRMATEXP,F_PRMATX,ELMATEXP,F_ELMATX,OTHMATEX,F_OTMATX,TOTEXPCO,F_TOCOLX,OTHOPEXP,F_OTHOPX,TOTOPEXP,F_TOTOPX,LCAP_REV,F_LCAPRV,SCAP_REV,F_SCAPRV,FCAP_REV,F_FCAPRV,OCAP_REV,F_OCAPRV,CAP_REV,F_TCAPRV,CAPITAL,F_TCAPX,BKVOL,F_BKVOL,AUDIO_PH,F_AUD_PH,VIDEO_PH,F_VID_PH,TOTPHYS,F_TOTPHY,OTHPHYS,F_OTHPHY,HRS_OPEN,F_HRS_OP,VISITS,F_VISITS,VISITRPT,REFERENC,F_REFER,REFERRPT,REGBOR,F_REGBOR,ODFINE,AUTORENEW,EBOOK_AE,EBOOK_CO,EBOOK_SL,ESERIAL_AE,ESERIAL_CO,ESERIAL_SL,EAUDIO_AE,EAUDIO_CO,EAUDIO_SL,EVIDEO_AE,EVIDEO_CO,EVIDEO_SL,RESDB_AE,RESDB_CO,RESDB_SL,OLP_AE,OLP_CO,OLP_SL,EBOOK_CIR,ESERIAL_CIR,EAUDIO_CIR,EVIDEO_CIR,KIDPHYSCIR,TOTCIR,F_TOTCIR,ELMATCIR,F_EMTCIR,PHYSCIR,F_PHYSCR,OTHPHCIR,F_OTHPCR,LOANTO,F_LOANTO,LOANFM,F_LOANFM,TOTPRO,F_TOTPRO,K0_5PRO,K6_11PRO,YAPRO,F_YAPRO,ADULTPRO,GENPRO,ONPRO,OFFPRO,VIRPRO,TOTATTEN,F_TOTATT,K0_5ATTEN,K6_11ATTEN,YAATTEN,F_YAATT,ADULTATTEN,GENATTEN,ONATTEN,OFFATTEN,VIRATTEN,TOTPRES,TOTVIEWS,GPTERMS,F_GPTERM,PITUSR,F_PITUSR,PITUSRRPT,WIFISESS,F_WIFISS,WIFISRPT,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,LSAGEOID,LSAGEORATIO,LSAGEOTYPE,CNTYPOP,LOCALE_ADD,LOCALE_MOD,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOSTATUS,GEOSCORE,GEOMTYPE
AK,AK0019,AK0019-002,DELTA COMMUNITY LIBRARY,2291 DEBORAH STREET,DELTA JUNCTION,99737,M,P.O. BOX 229,DELTA JUNCTION,99737,M,SE FAIRBANKS,9078954102,NO,CI,SO,Y,PL1,N,07/01/2023,06/30/2024,978,R_24,978,1,R_24,0,R_24,0,R_24,0,R_24,1,R_24,2.65,R_24,3.65,R_24,286000,R_24,7000,R_24,0,R_24,4917,R_24,297917,R_24,173836,R_24,51245,R_24,225081,R_24,6780,R_24,150,R_24,2639,R_24,9569,R_24,58351,R_24,293001,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,13503,R_24,568,R_24,3552,R_24,17854,R_24,231,R_24,2392,R_24,41736,R_24,CT,2388,R_24,ES,3213,R_24,N,N,N,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,N,Y,2390,976,4511,0,21626,43587,R_24,7877,R_24,35710,R_24,1314,R_24,0,R_24,821,R_24,197,R_24,116,50,0,R_24,21,10,192,1,4,5147,R_24,2827,1468,0,R_24,238,614,4907,127,113,0,0,7,R_24,2502,R_24,CT,7256,R_24,CT,2025,08,1,00,00,00,-145.7345961,64.04679531,0218620,1.065,PLACE,7313,43,43,02240000400,022400004001071,0200,-4,N,E,97.71,POINTADDRESS
AK,AK0020,AK0020-002,DILLINGHAM PUBLIC LIBRARY,306 D STREET WEST,DILLINGHAM,99576,M,P.O. BOX 870,DILLINGHAM,99576,M,DILLINGHAM,9078425610,NO,CI,SO,Y,PL1,N,07/01/2023,06/30/2024,2118,R_24,2118,1,R_24,0,R_24,0,R_24,0,R_24,2.95,R_24,0,R_24,2.95,R_24,180280,R_24,34306,R_24,0,R_24,6534,R_24,221120,R_24,147012,R_24,37214,R_24,184226,R_24,3425,R_24,4331,R_24,3159,R_24,10915,R_24,25979,R_24,221120,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,31627,R_24,1250,R_24,8253,R_24,41130,IT24,0,IK23,2028,R_24,11100,R_24,CT,52,R_24,ES,3947,R_24,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,Y,Y,410,154,652,0,379,2920,R_24,1216,R_24,1704,R_24,0,R_24,0,R_24,126,R_24,160,R_24,61,12,9,R_24,25,53,156,4,0,1890,R_24,338,122,18,R_24,178,1234,1830,60,0,-1,-1,5,R_24,6117,R_24,CT,13491,R_24,CT,2025,08,2,00,00,00,-158.4648132,59.0406342,0218950,0.942,PLACE,4642,43,43,02070000200,020700002001016,0200,-4,N,E,99.9,POINTADDRESS
AK,AK0021,AK0021-002,EAGLE PUBLIC LIBRARY,4TH & AMUNDSEN,EAGLE,99738,M,P.O. BOX 45,EAGLE,99738,M,SE FAIRBANKS,9075472334,NO,NP,SO,Y,PL1,N,07/01/2023,06/30/2024,74,R_24,74,1,R_24,0,R_24,0,R_24,0,R_24,0.45,R_24,0.43,R_24,0.88,R_24,6300,R_24,7000,R_24,0,R_24,3563,R_24,16863,R_24,-9,H_24,-9,H_24,-9,H_24,1149,R_24,296,R_24,2091,R_24,3536,R_24,-9,H_24,15352,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,10218,R_24,163,R_24,4361,R_24,15050,R_24,308,R_24,520,R_24,624,R_24,ES,2,IG23,ES,179,R_24,N,N,N,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,168,1,67,0,-1,1586,R_24,236,R_24,1350,R_24,0,R_24,0,R_24,25,R_24,8,R_24,2,2,2,R_24,1,1,5,3,0,52,R_24,0,18,18,R_24,8,8,34,18,0,-1,-1,3,R_24,416,R_24,ES,1370,R_24,ES,2025,08,2,00,00,00,-141.201518,64.786619,0220380,0.892,PLACE,7313,43,43,02240000100,022400001001065,0200,-4,N,E,84,POSTAL
AK,AK0023,AK0023-002,FAIRBANKS NORTH STAR BOROUGH PUBLIC LIBRARIES,1215 COWLES STREET,FAIRBANKS,99701,4313,1215 COWLES STREET,FAIRBANKS,99701,4313,FAIRBANKS NORTH STAR,9074591022,NO,CO,MO,Y,CO1,N,07/01/2023,06/30/2024,95972,R_24,95972,1,R_24,1,R_24,1,R_24,13,R_24,13,R_24,35.98,R_24,48.98,R_24,6341942,R_24,21000,R_24,50453,R_24,24990,R_24,6438385,R_24,3210399,R_24,1957116,R_24,5167515,R_24,351660,R_24,309214,R_24,42724,R_24,703598,R_24,567682,R_24,6438795,R_24,6341942,R_24,0,R_24,0,R_24,0,R_24,6341942,R_24,8231164,R_24,273772,R_24,22825,R_24,38835,R_24,335481,R_24,49,R_24,5842,R_24,134261,R_24,CT,31538,R_24,ES,33932,R_24,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,M,N,Y,M,Y,Y,M,Y,53991,28033,79298,2100,140935,398523,R_24,163422,R_24,235101,R_24,2456,R_24,62,R_24,546,R_24,460,R_24,237,51,40,R_24,21,111,455,2,3,11804,R_24,4947,3356,1447,R_24,318,1736,11689,69,46,0,0,50,R_24,4317,R_24,CT,0,R_24,CT,2025,08,1,00,00,00,-147.7381745,64.83882905,02090,1.003,COUNTY,94951,13,13,02090000100,020900001002027,0200,21820,0,E,99.57,POINTADDRESS
AK,AK0025,AK0025-002,CHARLES EVANS COMMUNITY/SCHOOL LIBRARY,299 ANTOSKI ROAD,GALENA,99741,M,P.O. BOX 299,GALENA,99471,M,YUKON-KOYUKUK,9076561883,NO,CI,SO,Y,PL1,N,07/01/2023,06/30/2024,452,R_24,452,1,R_24,0,R_24,0,R_24,0,R_24,0.35,R_24,0,R_24,0.35,R_24,20967,R_24,7000,R_24,10000,R_24,0,R_24,37967,R_24,-9,H_24,-9,H_24,-9,H_24,3437,R_24,0,R_24,0,R_24,3437,R_24,-9,H_24,33964,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,8946,R_24,28,R_24,878,R_24,9852,R_24,0,R_24,700,R_24,2647,R_24,ES,47,R_24,ES,569,R_24,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,2440,6060,R_24,0,R_24,6060,R_24,0,IP23,0,R_24,42,R_24,360,R_24,17,225,7,R_24,108,3,350,10,0,2641,R_24,170,1575,42,R_24,555,299,2576,65,0,-1,-1,1,R_24,460,R_24,ES,0,R_24,ES,2025,08,2,00,00,00,-156.872446,64.74797525,0227530,0.958,PLACE,5099,43,43,02290000300,022900003002012,0200,-4,N,E,98.01,STREETADDRESS
AK,AK0027,AK0027-002,COPPER VALLEY COMMUNITY LIBRARY,MILE 186 GLENN HIGHWAY,GLENNALLEN,99588,M,P.O. BOX 173,GLENNALLEN,99588,M,VALDEZ-CORDOVA,9078225427,NO,NP,SO,N,PL1,N,07/01/2023,06/30/2024,424,R_24,424,1,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,7000,R_24,0,R_24,39572,R_24,46572,R_24,-9,H_24,-9,H_24,-9,H_24,6698,R_24,516,R_24,1317,R_24,8531,R_24,-9,H_24,43213,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,18667,R_24,1174,R_24,3305,R_24,23146,IT24,0,IK23,600,IS24,1812,R_24,ES,1104,R_24,ES,668,R_24,Y,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,Y,359,36,437,0,-1,9379,R_24,832,R_24,8547,R_24,0,R_24,0,R_24,198,R_24,34,R_24,32,2,0,R_24,0,0,34,0,0,303,R_24,192,111,0,R_24,0,0,303,0,0,0,0,3,R_24,0,R_24,ES,3156,R_24,ES,2025,08,2,00,00,00,-145.5618041,62.1094911,0228740,0.966,PLACE,2631,43,43,02066000100,020660001001228,0200,-4,N,E,97.35,DISTANCEMARKER
AK,AK0028,AK0028-002,GUSTAVUS PUBLIC LIBRARY,14 GUSTAVUS ROAD,GUSTAVUS,99826,M,P.O. BOX 279,GUSTAVUS,99826,M,SKAGWAY-ANGOON,9076972350,NO,CI,SO,Y,PL1,N,07/01/2023,06/30/2024,655,R_24,655,1,R_24,0,R_24,0,R_24,0,R_24,1.38,R_24,0,R_24,1.38,R_24,130798,R_24,10000,R_24,0,R_24,4903,R_24,145701,R_24,-9,H_24,-9,H_24,-9,H_24,15146,R_24,781,R_24,0,R_24,15927,R_24,-9,H_24,147825,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,12766,R_24,13,R_24,1891,R_24,15789,R_24,1119,R_24,1352,R_24,5699,R_24,CT,523,R_24,CT,652,R_24,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,592,949,1123,0,4890,12688,R_24,2664,R_24,10024,R_24,349,R_24,0,R_24,368,R_24,184,R_24,21,43,1,R_24,79,40,179,5,0,2106,R_24,119,450,2,R_24,808,727,2046,60,0,0,0,6,R_24,258,R_24,CT,5270,R_24,CT,2025,08,1,00,00,00,-135.7064969,58.42054047,0230940,1,PLACE,2312,43,43,02105000400,021050004003146,0200,-4,N,E,96.9,STREETADDRESS
AK,AK0029,AK0029-002,HAINES BOROUGH PUBLIC LIBRARY,111 THIRD AVENUE SOUTH,HAINES,99827,M,P.O. BOX 1089,HAINES,99827,M,HAINES,9077666420,NO,CO,SO,Y,CO2,Y,07/01/2023,06/30/2024,2530,R_24,2530,1,R_24,0,R_24,0,R_24,0,R_24,1.96,R_24,3.53,R_24,5.49,R_24,482709,R_24,7000,R_24,10000,R_24,0,R_24,499709,R_24,209158,R_24,28084,R_24,237242,R_24,15206,R_24,0,R_24,2921,R_24,18127,R_24,85161,R_24,340530,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,20708,R_24,1704,R_24,5622,R_24,30465,R_24,2431,R_24,2661,R_24,63761,R_24,CT,832,R_24,ES,3212,R_24,Y,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,Y,1335,519,2837,0,-1,40521,R_24,4691,R_24,35830,R_24,859,R_24,119,R_24,128,R_24,689,R_24,182,422,7,R_24,20,58,482,204,3,9583,R_24,2600,5295,140,R_24,546,1002,6084,3396,103,4,402,11,R_24,7358,R_24,CT,33310,R_24,CT,2025,08,1,00,00,00,-135.4477234,59.23388673,02100,1.216,COUNTY,2104,43,43,02100000100,021000001003009,0200,-4,N,E,99.9,POINTADDRESS
AK,AK0030,AK0030-002,TRI-VALLEY COMMUNITY LIBRARY,400 SUNTRANA STREET,HEALY,99743,M,P.O. BOX 518,HEALY,99743,M,DENALI,9076832507,NO,NP,SO,Y,PL1,N,07/01/2023,06/30/2024,944,R_24,944,1,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0.75,R_24,0.75,R_24,23000,R_24,7000,R_24,0,R_24,3550,R_24,33550,R_24,-9,H_24,-9,H_24,-9,H_24,3992,R_24,1094,R_24,0,R_24,5086,R_24,-9,H_24,34936,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,25562,R_24,405,R_24,1492,R_24,27501,R_24,42,R_24,816,IS24,929,R_24,CT,46,IG23,ES,1176,R_24,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,Y,Y,1001,369,1060,0,6978,10661,R_24,2430,R_24,8231,R_24,1,IP23,0,R_24,55,R_24,8,R_24,2,1,0,R_24,0,5,8,0,0,220,R_24,70,75,0,R_24,0,75,220,0,0,0,0,5,R_24,307,R_24,ES,378,R_24,ES,2025,08,2,00,00,00,-149.0182473,63.87353805,0232150,0.977,PLACE,1621,43,43,02068000100,020680001002103,0200,-4,N,E,96.81,STREETADDRESS
AK,AK0031,AK0031-002,HOLLIS PUBLIC LIBRARY,NO. 1 HOLLIS CHILKAT ROAD,HOLLIS,99950,M,P.O. BOX 764,CRAIG,99921,M,PR WALES-OUTER KE,9075307112,NO,NP,SO,N,PL2,N,07/01/2023,06/30/2024,145,R_24,145,1,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,1000,R_24,7000,R_24,0,R_24,1200,R_24,9200,R_24,-9,H_24,-9,H_24,-9,H_24,2212,R_24,600,R_24,849,R_24,3661,R_24,-9,H_24,7957,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,5844,R_24,52,R_24,2512,R_24,8408,R_24,0,R_24,903,IS24,893,R_24,ES,117,R_24,ES,218,R_24,N,M,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,70,0,0,0,350,1623,R_24,70,R_24,1553,R_24,0,R_24,0,R_24,0,R_24,17,R_24,10,0,0,R_24,7,0,17,0,0,68,R_24,40,0,0,R_24,28,0,68,0,0,0,0,1,R_24,33,R_24,ES,700,R_24,ES,2025,08,2,00,00,00,-132.651,55.4823,0232810,2.231,PLACE,5746,43,43,02198000100,021980001003460,0200,-4,N,E,84,POSTALLOC
AK,AK0032,AK0032-002,HOMER PUBLIC LIBRARY,500 HAZEL AVENUE,HOMER,99603,7849,500 HAZEL AVENUE,HOMER,99603,7849,KENAI PENINSULA,9072353180,NO,CI,SO,Y,PL1,N,07/01/2023,06/30/2024,5669,R_24,5669,1,R_24,0,R_24,0,R_24,2,R_24,2,R_24,5.9,R_24,7.9,R_24,1032844,R_24,7000,R_24,0,R_24,12108,R_24,1051952,R_24,481562,R_24,296690,R_24,778252,R_24,52375,R_24,16499,R_24,14725,R_24,83599,R_24,164440,R_24,1026291,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,49002,R_24,1336,R_24,4904,R_24,55497,R_24,255,R_24,2704,R_24,105343,R_24,CT,3281,R_24,ES,11968,R_24,N,Y,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,Y,Y,N,Y,11521,3531,19078,2028,70198,172622,R_24,36158,R_24,136464,R_24,1055,R_24,271,R_24,189,R_24,418,R_24,115,85,69,R_24,113,36,360,9,49,14633,R_24,10765,1056,458,R_24,1698,656,5440,312,8881,0,0,13,R_24,13055,R_24,CT,15135,R_24,CT,2025,08,1,00,00,00,-151.5308838,59.64345171,0233140,1.027,PLACE,61259,43,43,02122001000,021220010003006,0200,-4,N,E,99.48,POINTADDRESS
AK,AK0033,AK0033-002,HOPE SUNRISE COMMUNITY LIBRARY,18487 A AVENUE,HOPE,99605,M,P. O. BOX 127,HOPE,99605,M,KENAI PENINSULA,9072504914,NO,NP,SO,N,PL1,Y,07/01/2023,06/30/2024,169,R_24,169,1,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,3155,R_24,7000,R_24,0,R_24,17847,R_24,28002,R_24,-9,H_24,-9,H_24,-9,H_24,2998,R_24,0,R_24,591,R_24,3589,R_24,-9,H_24,17020,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,5589,R_24,235,R_24,2922,R_24,8835,R_24,89,R_24,780,R_24,2095,R_24,CT,14,R_24,CT,205,R_24,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,204,754,R_24,0,R_24,754,R_24,8,R_24,0,R_24,55,R_24,10,R_24,0,1,1,R_24,7,1,9,1,0,82,R_24,0,19,0,R_24,34,29,82,0,0,0,0,2,R_24,52,R_24,CT,37,R_24,CT,2025,08,1,00,00,00,-149.6412964,60.9186706,0233580,1.05,PLACE,61259,42,42,02122000300,021220003001050,0200,-4,N,E,97.82,POINTADDRESS
AK,AK0035,AK0035-004,JUNEAU PUBLIC LIBRARIES,292 MARINE WAY,JUNEAU,99801,1361,292 MARINE WAY,JUNEAU,99801,1361,JUNEAU,9075860443,NO,CO,MO,Y,CO1,N,07/01/2023,06/30/2024,31549,R_24,31549,1,R_24,2,R_24,0,R_24,4.75,R_24,4.75,R_24,23.46,R_24,28.21,R_24,3543888,R_24,21000,R_24,247376,R_24,24138,R_24,3836402,R_24,1461318,R_24,819284,R_24,2280602,R_24,120155,R_24,64016,R_24,6869,R_24,191040,R_24,744302,R_24,3215944,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,114239,R_24,6732,R_24,7387,R_24,128506,R_24,148,R_24,7222,R_24,173619,R_24,CT,24523,R_24,ES,15801,R_24,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,27657,10760,32984,7171,86184,256466,R_24,78572,R_24,177894,R_24,1890,R_24,8,R_24,359,R_24,355,R_24,111,46,31,R_24,93,74,217,137,1,10677,R_24,2602,2463,480,R_24,1313,3819,4801,5814,62,1,119,37,R_24,17019,R_24,CT,228595,R_24,CT,2025,08,1,00,00,00,-134.4039459,58.2984924,02110,0.978,COUNTY,31572,41,33,02110000500,021100005002006,0200,27940,1,E,100,POINTADDRESS
AK,AK0038,AK0038-002,KENAI COMMUNITY LIBRARY,163 MAIN STREET LOOP,KENAI,99611,7723,163 MAIN STREET LOOP,KENAI,99611,7723,KENAI PENINSULA,9072834378,NO,CI,SO,Y,PL1,N,07/01/2023,06/30/2024,7614,R_24,7614,1,R_24,0,R_24,0,R_24,1,R_24,1,R_24,7.12,R_24,8.12,R_24,979319,R_24,7000,R_24,1250,R_24,18050,R_24,1005619,R_24,470087,R_24,280473,R_24,750560,R_24,48612,R_24,20066,R_24,7009,R_24,75687,R_24,136330,R_24,962577,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,58230,R_24,1480,R_24,4576,R_24,66027,R_24,1741,R_24,2968,R_24,57734,R_24,CT,10700,R_24,ES,7436,R_24,N,Y,N,Y,N,N,Y,N,N,Y,N,N,N,N,Y,Y,N,Y,Y,N,7763,2898,11373,0,37239,96482,R_24,22034,R_24,74448,R_24,2121,R_24,1,R_24,26,R_24,451,R_24,135,108,44,R_24,102,62,434,17,0,8491,R_24,2572,2186,200,R_24,527,3006,7585,906,0,0,0,21,R_24,6171,R_24,CT,76134,R_24,CT,2025,08,1,00,00,00,-151.2471924,60.5593719,0238420,1.026,PLACE,61259,33,33,02122000600,021220006005033,0200,-4,N,E,99.48,POINTADDRESS
AK,AK0039,AK0039-002,KETCHIKAN PUBLIC LIBRARY,1110 COPPER RIDGE LANE,KETCHIKAN,99901,6250,1110 COPPER RIDGE LANE G85,KETCHIKAN,99901,6250,KETCHIKAN GATEWAY,9072253331,NO,CO,SO,Y,CO1,N,01/01/2023,12/31/2023,13475,R_24,13475,1,R_24,0,R_24,0,R_24,3,R_24,3.6,R_24,7.42,R_24,11.02,R_24,1474228,R_24,7000,R_24,0,R_24,0,R_24,1481228,R_24,632531,R_24,413016,R_24,1045547,R_24,57788,R_24,13163,R_24,3050,R_24,74001,R_24,241281,R_24,1360829,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,51501,R_24,3836,R_24,6361,R_24,61922,R_24,224,R_24,2958,R_24,58239,R_24,CT,6660,R_24,ES,8761,R_24,N,N,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,N,7081,3997,10096,0,30767,84021,R_24,21174,R_24,62847,R_24,619,R_24,136,R_24,71,R_24,592,R_24,38,108,49,R_24,298,99,417,175,0,10970,R_24,1413,2634,664,R_24,3166,3093,8473,2497,0,63,1101,10,R_24,8373,R_24,CT,6111,R_24,CT,2025,08,1,00,00,00,-131.6513366,55.34897234,02130,0.966,COUNTY,13677,41,41,02130000300,021300003001000,0200,28540,1,E,99.53,POINTADDRESS
AK,AK0040,AK0040-002,KODIAK PUBLIC LIBRARY,612 EGAN WAY,KODIAK,99615,6487,612 EGAN WAY,KODIAK,99615,6487,KODIAK ISLAND,9074868686,NO,CI,SO,Y,CO2,N,07/01/2023,06/30/2024,12389,R_24,12389,1,R_24,0,R_24,0,R_24,3,R_24,3,R_24,7,R_24,10,R_24,841860,R_24,0,R_24,0,R_24,0,R_24,841860,R_24,433040,R_24,246000,R_24,679040,R_24,18209,R_24,15871,R_24,5786,R_24,39866,R_24,147997,R_24,866903,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,66736,R_24,2666,R_24,4928,R_24,79416,R_24,5086,R_24,2496,R_24,22556,R_24,CT,525,R_24,ES,9764,R_24,N,M,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,N,6082,3962,6833,0,639,77708,R_24,16877,R_24,60831,R_24,741,IP23,0,R_24,0,R_24,375,R_24,58,82,57,R_24,114,64,363,0,12,3601,R_24,678,592,443,R_24,910,978,3536,0,65,0,0,10,R_24,2808,R_24,ES,14785,R_24,ES,2025,08,2,00,00,00,-152.3976899,57.79264832,02150,0.946,COUNTY,12654,33,33,02150000300,021500003002009,0200,-4,N,E,98.29,POINTADDRESS
AK,AK0041,AK0041-002,CHUKCHI CONSORTIUM LIBRARY,604 THIRD STREET,KOTZEBUE,99752,M,P.O. BOX 297,KOTZEBUE,99752,M,NORTHWEST ARCTIC,9074422410,NO,MJ,SO,Y,PL2,Y,07/01/2023,06/30/2024,2953,R_24,2953,1,R_24,0,R_24,0,R_24,0,R_24,1,R_24,0,R_24,1,R_24,25000,R_24,7000,R_24,0,R_24,0,R_24,32000,R_24,-9,H_24,-9,H_24,-9,H_24,856,R_24,0,R_24,1501,R_24,2357,R_24,-9,H_24,25318,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,12906,R_24,265,R_24,1920,R_24,15103,R_24,12,R_24,2000,R_24,4371,R_24,CT,0,R_24,ES,468,R_24,N,N,M,M,M,M,M,M,M,M,M,N,N,N,Y,Y,Y,Y,Y,Y,20,0,0,0,45,695,R_24,20,R_24,675,R_24,12,R_24,0,R_24,0,R_24,2,R_24,1,1,0,R_24,0,0,2,0,0,40,R_24,15,25,0,R_24,0,0,40,0,0,0,0,10,R_24,1900,R_24,ES,2300,R_24,ES,2025,08,1,00,00,00,-162.5885076,66.89890809,0241830,0.952,PLACE,7134,43,43,02188000200,021880002001009,0200,-4,N,E,97.85,STREETADDRESS
AK,AK0044,AK0044-002,MCGRATH COMMUNITY LIBRARY,249 F STREET,MCGRATH,99627,M,P.O. BOX 249,MCGRATH,99627,M,YUKON-KOYUKUK,9075243843,NO,NP,SO,Y,PL1,N,07/01/2023,06/30/2024,274,R_24,274,1,R_24,0,R_24,0,R_24,0,R_24,1,R_24,0,R_24,1,R_24,0,R_24,7000,R_24,0,R_24,3038,R_24,10038,R_24,-9,H_24,-9,H_24,-9,H_24,2294,R_24,357,R_24,182,R_24,2833,R_24,-9,H_24,16749,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,13998,R_24,86,R_24,1788,R_24,15912,R_24,40,R_24,1250,R_24,825,R_24,CT,5,R_24,CT,403,R_24,N,M,N,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,127,7,314,0,235,1179,R_24,448,R_24,731,R_24,14,R_24,0,R_24,51,R_24,18,R_24,2,6,3,R_24,6,1,15,3,0,294,R_24,7,52,8,R_24,20,207,80,214,0,0,0,2,R_24,15,R_24,CT,1051,R_24,CT,2025,08,2,00,00,00,-155.591,62.9507,0246010,0.91,PLACE,5099,43,43,02290000400,022900004001288,0200,-4,N,E,86.93,POSTALLOC
AK,AK0046,AK0046-002,CENTENNIAL LIBRARY,4TH & MILTON STREET,METLAKATLA,99926,M,P.O. BOX 7,METLAKATLA,99926,M,PR WALES-OUTER KE,9078866000,NO,NL,SO,Y,PL1,N,07/01/2023,06/30/2024,1446,R_24,1446,1,R_24,0,R_24,0,R_24,0,R_24,0.5,R_24,0,R_24,0.5,R_24,0,R_24,7000,R_24,0,R_24,0,R_24,7000,R_24,-9,H_24,-9,H_24,-9,H_24,3773,R_24,0,R_24,0,R_24,3773,R_24,-9,H_24,39515,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,17440,IG23,230,IP23,651,IG23,18340,IT24,19,IM24,1000,R_24,624,R_24,ES,0,R_24,CT,532,R_24,N,N,Y,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,21,32,56,0,0,124,R_24,109,R_24,15,R_24,0,R_24,0,R_24,15,R_24,3,R_24,1,2,0,R_24,0,0,3,0,0,15,R_24,10,5,0,R_24,0,0,15,0,0,0,0,9,R_24,0,R_24,ES,0,R_24,ES,2025,08,2,00,00,00,-131.5752065,55.1284829,0248870,0.994,PLACE,5746,43,43,02198940100,021989401001014,0200,-4,N,E,96.41,STREETINT
